# RaceRender Data
"Time", "Longitude", "Latitude", "Altitude", "X", "Y", "KPH", "Heading", "RPM", "Gear", "Throttle", "Accelerometer X Axis", "Gyroscope X Axis", "Vertical DOP", "Humidity", "Battery Voltage", "Gyroscope Y Axis", "Temperature 1", "Internal Temperature", "Vertical Acceleration", "Temperature 2", "Steering Angle", "Gyroscope Z Axis", "Accelerometer Z Axis", "Pressure", "GPS Lateral Acceleration", "GPS Distance", "Positional DOP", "Barometric Temperature", "GPS Longitudinal Acceleration", "Horizontal DOP", "Accelerometer Y Axis"
736.486,5.565113,50.987569,123.916000,,,49.720000,4616.951040,7567.418605,,,0.333829,1.157237,0.870000,53.300000,11.990000,-0.048000,46.374240,26.140000,0.553571,451.232960,0.000000,-59.742043,1.073360,100525.152546,1.468483,15377.359710,1.050000,26.645153,-0.046769,0.600000,-1.403261
736.586,5.565098,50.987576,123.832000,,,49.220000,4623.030780,7706.613653,,,0.341281,-0.848000,0.870000,53.300000,11.990000,0.892000,46.370000,26.140000,0.214286,456.410000,0.000000,-67.670422,1.024179,100526.152846,1.342088,15378.734703,1.050000,26.646153,0.036848,0.600000,-1.401000
736.686,5.565082,50.987584,123.826000,,,49.980000,4627.974560,7836.512378,,,0.265000,-0.596000,0.870000,53.300000,11.990000,-2.330000,46.370000,26.140000,0.002551,461.740665,0.000000,-72.006000,0.901000,100527.153146,1.373870,15380.114171,1.050000,26.647153,0.196995,0.600000,-1.574000
736.786,5.565068,50.987594,123.780000,,,50.610000,4634.143760,7929.594149,,,0.271000,0.687821,0.867383,53.300000,11.990000,-0.587834,46.370000,26.140000,-0.260204,465.660000,0.000000,-64.633417,1.102000,100528.153446,1.497609,15381.508350,1.048037,26.648153,0.317460,0.600000,-1.447000
736.886,5.565055,50.987604,123.737000,,,52.220000,4639.937640,8001.051763,,,0.285000,2.419000,0.863382,53.300000,11.990000,1.633000,46.352696,26.140000,-0.058673,469.991681,0.000000,-60.105553,1.035307,100529.153746,1.480715,15382.931287,1.045037,26.649154,0.416667,0.600000,-1.620000
736.986,5.565043,50.987616,123.626000,,,53.550000,4645.607220,8088.048762,,,0.231000,1.093996,0.859381,53.300000,11.990000,1.178812,46.340000,26.140000,0.311224,473.170000,0.000000,-54.947000,0.977000,100530.000000,1.320496,15384.388729,1.042036,26.650000,0.299036,0.600000,-1.558524
737.086,5.565033,50.987628,123.625000,,,54.330000,4649.906800,8214.246812,,,0.257000,-1.142000,0.855380,53.288457,11.990000,-0.380000,46.328460,26.138846,0.211735,477.537890,0.000000,-59.688000,0.993000,100528.845654,1.255585,15385.880971,1.039035,26.650000,0.066610,0.600000,-1.503000
737.186,5.565024,50.987641,123.594000,,,54.020000,4654.950240,8282.708927,,,0.223328,0.806000,0.851378,53.278454,11.990000,4.011000,46.320000,26.137845,0.038265,480.740000,0.000000,-43.951000,1.022000,100527.845354,1.257098,15387.384618,1.036034,26.650000,0.235261,0.600000,-1.473769
737.286,5.565017,50.987655,123.596000,,,55.990000,4659.314760,8465.000000,,,0.172880,0.012000,0.847377,53.268451,11.990000,-0.827000,46.296908,26.136845,0.015306,484.856068,0.000000,-49.162000,0.984000,100526.845054,1.077480,15388.912355,1.033033,26.650000,0.494615,0.600000,-1.420673
737.386,5.565010,50.987669,123.577000,,,57.510000,4662.730240,8396.000000,,,0.082810,1.326263,0.843376,53.258448,11.990000,0.696000,46.280000,26.135845,-0.005102,487.870000,0.000000,-36.794880,1.004000,100525.844753,0.872018,15390.479258,1.030032,26.650000,0.541383,0.600000,-1.299030
737.486,5.565004,50.987684,123.573000,,,59.810000,4665.444800,8473.698425,,,-0.032000,0.812745,0.839375,53.248445,11.990000,-1.292000,46.291556,26.134844,-0.022959,491.273177,0.000000,-23.613576,0.894000,100524.844453,0.630963,15392.099931,1.027031,26.650000,0.731293,0.600000,-1.139241
737.586,5.564998,50.987700,123.558000,,,62.670000,4666.995160,8632.813953,,,-0.025000,0.623000,0.835374,53.238442,11.990000,0.218493,46.300000,26.133844,0.094388,493.760000,0.000000,-17.496379,1.052000,100523.844153,0.228005,15393.784501,1.024030,26.650000,0.582483,0.600000,-0.842501
737.686,5.564993,50.987716,123.541000,,,63.920000,4666.915640,8797.914414,,,-0.128291,-0.491000,0.830000,53.228439,11.990000,0.241000,46.288440,26.132844,0.140306,496.447700,0.000000,-12.575195,1.042816,100522.843853,-0.030022,15395.527141,1.020000,26.650000,0.389739,0.600000,-0.623880
737.786,5.564987,50.987732,123.576000,,,65.420000,4666.805280,8948.029257,,,-0.242711,1.319483,0.831314,53.218436,11.990000,-4.582000,46.280000,26.131844,-0.288265,498.410000,0.000000,-3.808853,1.083186,100521.843553,-0.325211,15397.319772,1.021314,26.650000,0.501701,0.600657,-0.363017
737.886,5.564979,50.987749,123.564000,,,67.460000,4664.905920,9179.073518,,,-0.291967,1.097000,0.833315,53.208433,11.990000,-3.532000,46.274217,26.130843,-0.140306,501.284097,0.000000,3.652432,0.989000,100520.843253,-0.621859,15399.157463,1.023315,26.650000,0.595238,0.601657,-0.132453
737.986,5.564971,50.987766,123.481000,,,69.620000,4663.078560,9428.943736,,,-0.427600,2.732000,0.835316,53.200000,11.990000,-2.135218,46.270000,26.130000,0.346939,503.380000,0.000000,12.892736,1.006000,100520.000000,-1.045309,15401.048018,1.025316,26.650000,0.348639,0.602658,0.150852
738.086,5.564960,50.987781,123.532000,,,69.920000,4658.835880,9754.096024,,,-0.570573,0.175000,0.837316,53.200000,11.990000,-0.343000,46.264212,26.127685,0.262755,505.874582,0.000000,27.623001,0.757879,100520.000000,-1.322462,15402.978062,1.027316,26.650000,0.328798,0.603658,0.451831
738.186,5.564948,50.987798,123.522000,,,71.940000,4655.432060,10069.025506,,,-0.642722,0.730755,0.839317,53.200000,11.990000,-0.564050,46.260000,26.125685,0.076531,507.690000,0.000000,43.900968,0.619564,100520.000000,-1.480842,15404.943320,1.029317,26.650000,0.453515,0.604658,0.805355
738.286,5.564933,50.987814,123.603000,,,73.120000,4650.514040,10415.041260,,,-0.852000,2.617524,0.841317,53.200000,11.990000,1.313000,46.248420,26.123684,-0.015306,509.716500,0.000000,57.703897,0.095000,100520.000000,-1.493958,15406.946003,1.031317,26.650000,0.296202,0.605659,1.114596
738.386,5.564916,50.987829,123.593000,,,74.030000,4647.172000,10699.000000,,,-0.795000,5.546000,0.843318,53.200000,11.990000,-0.504000,46.240000,26.121684,-0.188776,511.190000,0.000000,69.653000,0.411000,100520.000000,-1.442582,15408.985673,1.033318,26.650000,0.238095,0.606659,1.208475
738.486,5.564898,50.987843,123.668000,,,74.800000,4642.636080,10676.000000,,,-0.841091,3.086358,0.845319,53.200000,11.990000,0.829000,46.228414,26.119683,-0.543367,513.999555,0.000000,46.111000,0.127432,100520.000000,-1.715395,15411.048844,1.035319,26.650000,0.297619,0.607659,1.329748
738.586,5.564877,50.987857,123.590000,,,76.130000,4637.900640,10850.262566,,,-0.904000,2.324000,0.847319,53.200000,11.990000,-1.559000,46.220000,26.117682,-0.099490,516.040000,0.000000,50.327000,-0.235000,100520.000000,-1.640133,15413.139070,1.037319,26.650000,0.181406,0.608660,1.421185
738.686,5.564854,50.987869,123.520000,,,76.080000,4633.926360,10968.000000,,,-0.828384,0.839000,0.850000,53.200000,11.990000,1.662504,46.214202,26.115682,0.022959,519.211451,0.000000,50.285000,-0.001000,100520.000000,-1.709197,15415.245842,1.040000,26.650000,-0.140306,0.610000,1.584554
738.786,5.564831,50.987880,123.548000,,,75.140000,4628.818200,10627.189797,,,-0.681880,1.922000,0.850000,53.200000,11.990000,4.266000,46.210000,26.113681,-0.747449,521.510000,0.000000,56.820000,-0.121000,100520.000000,-1.644650,15417.347576,1.040000,26.650000,-0.246599,0.610000,1.746612
738.886,5.564807,50.987890,123.381000,,,74.340000,4625.077580,10279.796699,,,-0.563200,-1.178480,0.850000,53.200000,11.990000,1.991000,46.204200,26.111681,-0.204082,523.383400,0.000000,51.031000,0.456800,100520.000000,-1.122102,15419.427710,1.040000,26.650000,-0.355726,0.610000,1.880440
738.986,5.564782,50.987899,123.213000,,,72.630000,4622.715940,10063.000000,,,-0.434880,-4.254000,0.850000,53.200000,11.990000,3.495000,46.200000,26.110000,0.415816,524.740000,0.000000,64.755480,0.748240,100520.000000,-1.464601,15421.476558,1.040000,26.650000,-0.558390,0.610000,2.007000
739.086,5.564758,50.987906,123.162000,,,70.400000,4616.925200,10247.000000,,,-0.394000,9.619000,0.850000,53.200000,11.990000,-0.402000,46.188394,26.110000,0.045918,521.269865,0.000000,85.408000,0.921401,100521.160348,-1.862746,15423.471384,1.040000,26.648840,-0.310374,0.610000,1.952000
739.186,5.564731,50.987911,123.041000,,,70.440000,4612.018940,10069.000000,,,-0.599000,8.255000,0.850000,53.200000,11.990000,3.888000,46.180000,26.110000,0.232143,518.760000,0.000000,72.256303,1.152000,100522.160648,-1.954233,15425.436570,1.040000,26.647839,-0.148810,0.610000,2.057000
739.286,5.564705,50.987914,122.961000,,,69.350000,4605.709200,10137.000000,,,-0.564000,4.778581,0.850000,53.200000,11.990000,-0.476000,46.190000,26.110000,0.716837,517.895055,0.000000,55.225794,0.668000,100523.160948,-2.203785,15427.378847,1.040000,26.646839,-0.287698,0.610000,1.713000
739.386,5.564678,50.987915,122.960000,,,68.410000,4599.171880,9898.000000,,,-0.826000,-1.861000,0.850000,53.200000,11.990000,1.067016,46.180000,26.110000,0.436224,517.270000,0.000000,36.897000,0.878000,100524.161248,-2.318027,15429.299247,1.040000,26.645839,-0.138889,0.610000,1.781349
739.486,5.564651,50.987913,123.041000,,,68.370000,4592.010480,10155.817704,,,-0.815000,3.212000,0.850000,53.200000,11.990000,2.052000,46.180000,26.110000,-0.288265,517.630090,0.000000,53.969551,0.900508,100525.161548,-2.004552,15431.202672,1.040000,26.644838,-0.065193,0.610000,1.917697
739.586,5.564624,50.987911,123.050000,,,67.950000,4587.318760,10369.147787,,,-0.998000,3.306000,0.850000,53.200000,11.990000,-9.747000,46.180000,26.110000,-0.433673,517.890000,0.000000,83.817000,0.643907,100526.161849,-1.503698,15433.097259,1.040000,26.643838,-0.117630,0.610000,1.992000
739.686,5.564597,50.987908,123.008000,,,67.540000,4583.064000,10285.000000,,,-0.703872,-9.727000,0.850000,53.200000,11.990000,1.347131,46.174187,26.110000,0.076531,518.401536,0.000000,51.472000,-0.334000,100527.162149,-1.246032,15434.982166,1.040000,26.642838,0.113379,0.610000,1.488145
739.786,5.564570,50.987904,122.970000,,,68.750000,4579.860300,11621.000000,,,-0.509000,10.603000,0.852653,53.200000,11.990000,15.374000,46.170000,26.110000,0.431122,518.770000,0.000000,60.413660,-0.086038,100528.162449,-1.143279,15436.875310,1.043316,26.641838,0.185658,0.610663,1.195000
739.886,5.564544,50.987899,123.005000,,,68.850000,4576.341040,10816.894895,,,-0.920000,11.435000,0.856655,53.200000,11.990000,5.017466,46.175815,26.110000,0.239796,519.008415,0.000000,71.702000,0.538000,100529.162749,-1.552747,15438.781994,1.048318,26.640837,0.168651,0.611664,1.505000
739.986,5.564518,50.987892,123.059000,,,69.940000,4570.742760,10329.000000,,,-0.823000,7.127048,0.860656,53.200000,11.990000,-3.116000,46.180000,26.110000,-0.147959,519.180000,0.000000,46.365803,0.388947,100530.000000,-2.282734,15440.706634,1.053320,26.640000,0.131803,0.612664,1.292000
740.086,5.564494,50.987883,123.096000,,,69.780000,4563.146000,10690.000000,,,-0.965717,-0.379000,0.864658,53.200000,11.990000,5.305000,46.180000,26.106510,-0.160714,519.354537,0.000000,17.627000,0.201000,100527.673069,-2.373732,15442.643610,1.058322,26.641163,0.069444,0.613664,1.543000
740.186,5.564471,50.987872,123.090000,,,70.430000,4556.990260,10269.603604,,,-1.019051,-0.571117,0.868659,53.200000,11.990000,-0.849000,46.180000,26.103508,0.206633,519.480000,0.000000,26.500000,0.426000,100525.672269,-1.943681,15444.590287,1.063324,26.642164,0.218254,0.614665,1.519000
740.286,5.564449,50.987860,123.124000,,,71.320000,4551.988980,10285.000000,,,-1.071000,2.528000,0.872661,53.200000,11.990000,3.698000,46.180000,26.100507,0.301020,520.202041,0.000000,28.173953,0.740000,100523.671469,-1.649372,15446.557157,1.068326,26.643164,0.274943,0.615665,1.632000
740.386,5.564428,50.987848,123.202000,,,72.370000,4547.640760,10395.000000,,,-0.896000,-2.627000,0.876663,53.200000,11.990000,0.508256,46.180000,26.097506,-0.045918,520.720000,0.000000,17.691000,0.357000,100521.670668,-1.429156,15448.549341,1.073328,26.644165,0.403912,0.616666,1.480000
740.486,5.564408,50.987834,123.270000,,,74.170000,4544.005320,10255.000000,,,-0.886000,-0.951643,0.880664,53.200000,11.990000,0.579000,46.185825,26.094505,0.007653,522.415075,0.000000,20.446760,0.382000,100519.669868,-1.498331,15450.577695,1.078330,26.645165,0.361395,0.617666,1.489000
740.586,5.564390,50.987819,123.296000,,,74.920000,4539.473800,10470.307577,,,-0.927000,1.152000,0.884666,53.200000,11.990000,2.638000,46.190000,26.091504,0.298469,523.630000,0.000000,25.867996,-0.021000,100517.669068,-1.676665,15452.640266,1.083332,26.646165,0.280612,0.618666,1.273000
740.686,5.564374,50.987803,123.419000,,,76.150000,4534.957800,10695.461365,,,-0.835000,0.025000,0.890000,53.200000,11.990000,2.554000,46.178344,26.088502,0.007653,525.809640,0.000000,37.743165,-0.163633,100515.668267,-1.446440,15454.732118,1.090000,26.647166,0.162982,0.620000,1.377000
740.786,5.564359,50.987786,123.507000,,,76.070000,4531.794680,11017.071268,,,-0.828680,1.065736,0.890667,53.200000,11.990000,-0.081000,46.170000,26.085501,-0.354592,527.370000,0.000000,50.845792,-0.303368,100513.667467,-1.208114,15456.842146,1.090667,26.648166,0.090703,0.620667,1.369000
740.886,5.564345,50.987769,123.571000,,,76.790000,4528.537200,11327.217554,,,-0.677000,4.798000,0.891668,53.200000,11.990000,4.837000,46.170000,26.082500,-0.387755,530.723927,0.000000,69.282000,-0.377969,100511.666667,-1.476155,15458.964124,1.091668,26.649167,0.277778,0.621668,1.548000
740.986,5.564334,50.987751,123.579000,,,78.030000,4524.023120,11505.000000,,,-0.881000,4.502987,0.892668,53.200000,11.990000,3.804456,46.170000,26.080000,-0.186224,533.120000,0.000000,58.689979,-0.493000,100510.000000,-1.751422,15461.110720,1.092668,26.650000,0.172902,0.622668,1.450134
741.086,5.564325,50.987732,123.571000,,,78.010000,4519.462960,11398.000000,,,-0.796696,2.357616,0.893668,53.200000,11.990000,3.980000,46.160000,26.078833,-0.012755,536.400000,0.000000,44.375272,-0.074813,100510.000000,-1.757916,15463.273925,1.093668,26.650000,0.195578,0.623668,1.364000
741.186,5.564319,50.987712,123.578000,,,79.410000,4514.912900,11455.168168,,,-0.935000,-0.593000,0.894668,53.200000,11.990000,1.166052,46.155830,26.077832,0.058673,538.339050,0.000000,24.230000,0.339000,100510.000000,-1.757105,15465.460748,1.094668,26.650000,0.520125,0.624668,1.489667
741.286,5.564314,50.987692,123.566000,,,81.680000,4510.517480,11587.813203,,,-0.797000,0.760578,0.895669,53.200000,11.990000,-2.344000,46.150000,26.076832,0.693878,541.050000,0.000000,36.694345,0.039095,100510.000000,-1.708581,15467.688005,1.095669,26.650000,0.442177,0.625669,1.609000
741.386,5.564312,50.987671,123.600000,,,82.530000,4506.456200,11840.000000,,,-1.014000,2.363877,0.896669,53.200000,11.990000,1.182000,46.145828,26.075832,0.806122,543.332131,0.000000,45.000080,-0.335000,100510.000000,-2.127760,15469.955255,1.096669,26.650000,-0.011338,0.626669,1.451000
741.486,5.564314,50.987651,123.833000,,,81.600000,4500.094500,11822.000000,,,-0.775131,4.027088,0.897669,53.200000,11.990000,0.404000,46.140000,26.074831,-0.165816,546.520000,0.000000,53.162000,0.446288,100510.000000,-2.056484,15472.234771,1.097669,26.650000,-0.042517,0.627669,1.746000
741.586,5.564318,50.987631,123.938000,,,82.230000,4496.267560,11944.000000,,,-0.464000,5.850000,0.898670,53.200000,11.990000,1.583000,46.144177,26.073831,-0.408163,548.729680,0.000000,44.363826,1.238000,100510.000000,-1.671506,15474.514935,1.098670,26.650000,0.396825,0.628670,1.673808
741.686,5.564324,50.987610,124.035000,,,84.400000,4491.876640,11888.000000,,,-0.586204,3.659248,0.900000,53.200000,11.990000,-1.018000,46.150000,26.072831,-0.318878,551.810000,0.000000,36.539634,1.000282,100510.000000,-1.794509,15476.825656,1.100000,26.650000,0.585317,0.630000,1.567400
741.786,5.564332,50.987588,124.116000,,,86.360000,4487.671800,12067.000000,,,-0.739000,2.413708,0.896649,53.200000,11.990000,-2.103824,46.158360,26.071831,-0.359694,553.619940,0.000000,32.055432,0.828942,100510.000000,-1.636265,15479.184574,1.095979,26.650000,0.334467,0.628660,1.502146
741.886,5.564343,50.987568,124.112000,,,86.760000,4484.216760,12031.000000,,,-0.575655,1.606000,0.891647,53.200000,11.990000,1.694000,46.170000,26.070830,-0.073980,556.140000,0.000000,27.855000,0.590000,100510.000000,-1.577971,15481.581327,1.089977,26.650000,0.266440,0.626659,1.448361
741.986,5.564355,50.987547,124.153000,,,88.240000,4480.318870,12166.902476,,,-0.373000,2.010000,0.886646,53.200000,11.990000,-0.441000,46.178364,26.070000,-0.145408,557.745923,0.000000,32.458793,0.732000,100510.000000,-1.527302,15484.007383,1.083975,26.650000,0.289116,0.624658,1.357000
742.086,5.564370,50.987527,124.160000,,,88.800000,4477.219300,12369.167292,,,-0.698000,0.616400,0.881644,53.200000,11.990000,0.754000,46.190000,26.066489,-0.045918,559.980000,0.000000,38.495553,0.757000,100510.000000,-1.481140,15486.460732,1.077973,26.646489,0.263605,0.622658,1.404000
742.186,5.564386,50.987507,124.133000,,,90.100000,4473.575700,12482.046512,,,-0.604500,-2.389000,0.876643,53.200000,11.990000,-2.629000,46.198370,26.063488,0.331633,561.662370,0.000000,38.060000,0.321209,100510.000000,-1.541642,15488.939505,1.071972,26.643488,0.226757,0.620657,1.271000
742.286,5.564405,50.987488,124.190000,,,90.400000,4470.301950,12595.892054,,,-0.518000,2.534000,0.871641,53.200000,11.990000,-0.124961,46.210000,26.060487,0.198980,564.000000,0.000000,44.389000,-0.187446,100510.000000,-1.435007,15491.442394,1.065970,26.640487,0.096372,0.618657,1.382000
742.386,5.564425,50.987470,124.243000,,,90.780000,4467.158190,12679.869467,,,-0.610000,3.222000,0.866640,53.200000,11.990000,1.733000,46.214187,26.057486,0.038265,565.494792,0.000000,39.300583,-0.496000,100510.000000,-1.527200,15493.957741,1.059968,26.637486,0.158730,0.616656,1.335000
742.486,5.564447,50.987452,124.298000,,,91.520000,4463.500730,12759.505626,,,-0.679000,1.362000,0.861638,53.200000,11.990000,0.613000,46.220000,26.054485,-0.030612,567.570000,0.000000,31.417000,-0.329000,100510.000000,-1.497237,15496.487478,1.053966,26.634485,0.201247,0.614655,1.386000
742.586,5.564471,50.987434,124.368000,,,92.200000,4460.544320,12808.201800,,,-0.600000,3.442000,0.856637,53.200000,11.990000,1.876720,46.224192,26.051484,-0.229592,568.919855,0.000000,34.967000,-0.667000,100510.000000,-1.261790,15499.036092,1.047964,26.631484,0.274943,0.612655,1.334480
742.686,5.564497,50.987417,124.394000,,,93.460000,4457.968030,12897.000000,,,-0.672000,2.735832,0.850000,53.200000,11.990000,2.851000,46.230000,26.048484,-0.183673,570.790000,0.000000,28.985368,-0.665000,100510.000000,-1.222199,15501.609405,1.040000,26.628484,0.266440,0.610000,1.283336
742.786,5.564523,50.987401,124.403000,,,94.080000,4455.257470,12886.000000,,,-0.565895,2.066000,0.848654,53.200000,11.990000,-0.032574,46.240000,26.045483,-0.043367,571.704510,0.000000,19.851000,-0.485130,100510.000000,-1.140703,15504.207365,1.037980,26.625483,0.177154,0.607980,1.166479
742.886,5.564551,50.987386,124.418000,,,94.710000,4453.066220,12971.608402,,,-0.555205,2.904000,0.846653,53.200000,11.990000,0.251000,46.230000,26.042482,-0.020408,572.970000,0.000000,21.189000,-0.297000,100510.000000,-0.883864,15506.827219,1.034979,26.622482,0.134637,0.604979,1.082683
742.986,5.564579,50.987370,124.421000,,,95.030000,4451.484610,13043.514629,,,-0.434818,1.857041,0.844652,53.200000,11.990000,1.380609,46.242591,26.040000,-0.015306,573.767449,0.000000,14.617692,-0.660330,100510.000000,-0.502143,15509.460496,1.031979,26.620000,0.199830,0.601979,0.867617
743.086,5.564608,50.987354,124.434000,,,96.120000,4450.929990,13140.244745,,,-0.315534,1.137000,0.842652,53.200000,11.990000,1.170000,46.260000,26.040000,0.035714,574.870000,0.000000,9.340280,-0.958000,100510.000000,-0.120457,15512.112566,1.028978,26.622347,0.212585,0.598978,0.619067
743.186,5.564637,50.987338,124.433000,,,96.530000,4450.977970,13237.009002,,,-0.174246,1.355309,0.840651,53.200000,11.990000,0.826000,46.268404,26.040000,0.127551,575.500315,0.000000,4.643881,-0.760455,100510.000000,0.112363,15514.783910,1.025977,26.624347,0.198413,0.595977,0.381516
743.286,5.564666,50.987322,124.464000,,,97.520000,4451.400580,13356.333833,,,-0.139837,1.009000,0.838651,53.200000,11.990000,2.587000,46.280000,26.040000,0.186224,576.370000,0.000000,-0.536431,-0.469848,100510.000000,0.108587,15517.476057,1.022976,26.626348,0.257937,0.592976,0.131535
743.386,5.564695,50.987305,124.495000,,,98.350000,4451.428130,13470.430180,,,-0.069000,2.068000,0.836650,53.200000,11.990000,-1.449000,46.292615,26.040000,-0.048469,577.122695,0.000000,-3.939000,-0.253203,100510.000000,-0.099885,15520.190482,1.019975,26.628349,0.249433,0.589975,-0.051000
743.486,5.564725,50.987289,124.567000,,,99.280000,4450.989990,13565.353338,,,-0.143000,1.323000,0.834649,53.200000,11.990000,-0.129327,46.310000,26.040000,-0.405612,578.160000,0.000000,1.137605,-0.059107,100510.000000,-0.301679,15522.932850,1.016974,26.630349,0.253685,0.586974,0.038927
743.586,5.564755,50.987273,124.538000,,,100.140000,4450.199660,13685.213053,,,-0.148650,2.038950,0.832649,53.200000,11.990000,3.358000,46.330000,26.040000,-0.119898,579.043492,0.000000,9.121250,0.215000,100510.000000,-0.564578,15525.698514,1.013973,26.632350,0.272109,0.583973,0.151600
743.686,5.564787,50.987257,124.511000,,,101.200000,4448.710710,13800.300300,,,-0.180000,2.914000,0.830000,53.200000,11.990000,2.908150,46.320000,26.040000,0.000000,580.260000,0.000000,17.286000,0.140250,100510.000000,-0.850270,15528.490798,1.010000,26.634350,0.311791,0.580000,0.290697
743.786,5.564819,50.987242,124.534000,,,102.340000,4446.802960,13919.550638,,,-0.298849,0.895000,0.831352,53.200000,11.990000,2.359000,46.332636,26.040000,-0.257653,581.228784,0.000000,19.509290,0.049000,100510.000000,-1.117382,15531.311736,1.012029,26.636351,0.256519,0.582029,0.457680
743.886,5.564853,50.987228,124.455000,,,103.010000,4444.296660,14055.641410,,,-0.378597,-0.032000,0.833353,53.200000,11.990000,2.696011,46.350000,26.040000,0.109694,582.560000,0.000000,25.472163,0.352240,100510.000000,-1.288954,15534.158600,1.015030,26.638352,0.223923,0.585030,0.673603
743.986,5.564888,50.987215,124.429000,,,103.920000,4441.744260,14209.932483,,,-0.500547,0.832379,0.835354,53.200000,11.990000,3.341000,46.360000,26.040000,0.341837,583.289195,0.000000,35.585445,0.599261,100510.000000,-1.516322,15537.027029,1.018030,26.640000,0.080782,0.588030,0.964944
744.086,5.564925,50.987204,124.442000,,,103.580000,4438.397730,14329.000000,,,-0.554411,1.886000,0.837354,53.200000,11.990000,0.264000,46.350000,26.040000,0.178571,584.290000,0.000000,44.602000,0.691000,100510.000000,-1.679460,15539.906330,1.021031,26.638824,-0.085034,0.591031,1.225151
744.186,5.564961,50.987194,124.458000,,,103.320000,4435.189230,14334.243061,,,-0.593469,2.225000,0.839355,53.200000,11.990000,-0.323000,46.362651,26.040000,0.058673,585.015343,0.000000,41.408817,0.642000,100510.000000,-1.551555,15542.781141,1.024032,26.637823,-0.052438,0.594032,1.453000
744.286,5.564999,50.987185,124.499000,,,103.210000,4432.326680,14377.000000,,,-0.676000,1.298000,0.841355,53.200000,11.990000,0.944000,46.380000,26.040000,0.028061,586.010000,0.000000,37.527000,0.686726,100510.000000,-1.681175,15545.649556,1.027033,26.636823,-0.172902,0.597033,1.413000
744.386,5.565037,50.987178,124.510000,,,102.100000,4428.603980,14361.000000,,,-0.650000,1.331000,0.843356,53.200000,11.990000,-0.272993,46.370000,26.040000,0.150510,586.478654,0.000000,39.453000,0.735000,100510.000000,-1.939231,15548.503694,1.030034,26.635823,-0.138889,0.600034,1.632000
744.486,5.565076,50.987173,124.567000,,,102.230000,4424.648030,14321.000000,,,-0.664000,2.467280,0.845357,53.200000,11.990000,0.364216,46.400000,26.040000,0.270408,587.120000,0.000000,32.166000,0.642792,100510.000000,-1.937677,15551.345369,1.033035,26.634822,-0.068027,0.603035,1.604000
744.586,5.565116,50.987169,124.621000,,,101.620000,4420.941240,14447.000000,,,-0.747000,3.013000,0.847357,53.200000,11.990000,-2.360000,46.408450,26.040000,0.352041,587.800225,0.000000,39.602304,0.531000,100510.000000,-1.790677,15554.176954,1.036036,26.633822,-0.145975,0.606036,1.750400
744.686,5.565156,50.987167,124.741000,,,101.200000,4417.524110,14348.000000,,,-0.705000,0.753000,0.850000,53.200000,11.990000,-0.518680,46.420000,26.040000,-0.025510,588.730000,0.000000,45.911000,0.706000,100510.000000,-1.769145,15556.997697,1.040000,26.632822,-0.069444,0.610000,1.860000
744.786,5.565196,50.987166,124.870000,,,101.130000,4413.873770,14497.000000,,,-0.789000,3.290783,0.851358,53.200000,11.990000,1.711000,46.410000,26.040000,-0.630102,589.211891,0.000000,54.124637,0.475000,100510.000000,-1.874920,15559.807729,1.042038,26.631822,-0.196995,0.610679,1.737000
744.886,5.565235,50.987167,124.905000,,,99.810000,4410.028900,14222.000000,,,-0.763432,4.016000,0.853359,53.200000,11.990000,-0.582563,46.430000,26.040000,-0.515306,589.870000,0.000000,64.056000,0.844000,100510.000000,-1.745068,15562.599086,1.045039,26.630821,-0.358560,0.611680,1.926000
744.986,5.565274,50.987169,124.872000,,,98.600000,4406.805400,14346.000000,,,-0.767753,0.988751,0.855360,53.200000,11.990000,-0.011422,46.434230,26.040000,0.015306,590.229550,0.000000,44.035000,0.311000,100510.000000,-1.694333,15565.363748,1.048039,26.630000,-0.051020,0.612680,1.586000
745.086,5.565313,50.987174,124.867000,,,99.450000,4403.081810,14166.000000,,,-0.767000,-0.521000,0.857360,53.188206,11.990000,-5.246000,46.440000,26.037641,0.073980,590.720000,0.000000,49.430000,0.658000,100508.820646,-1.730442,15568.118178,1.051040,26.628821,0.124717,0.613680,1.699000
745.186,5.565352,50.987179,124.880000,,,99.480000,4399.770900,14457.000000,,,-0.555000,-2.017000,0.859361,53.178203,11.990000,9.363000,46.452696,26.035641,0.000000,590.901981,0.000000,24.232000,0.597000,100507.820346,-1.614675,15570.876993,1.054041,26.627820,-0.032596,0.614680,1.440000
745.286,5.565390,50.987185,124.858000,,,99.220000,4396.519900,13919.000000,,,-0.736000,4.202000,0.861361,53.168200,11.990000,2.660000,46.470000,26.033640,0.191327,591.150000,0.000000,26.473000,0.835000,100506.820046,-1.835796,15573.636572,1.057042,26.626820,-0.089286,0.615681,1.480827
745.386,5.565427,50.987194,124.888000,,,98.850000,4392.290820,14077.000000,,,-0.805000,-1.516000,0.863362,53.158197,11.990000,4.892000,46.474237,26.031639,0.058673,591.527104,0.000000,2.844000,0.324000,100505.819746,-2.084749,15576.389344,1.060043,26.625820,-0.096372,0.616681,1.551198
745.486,5.565463,50.987204,124.924000,,,98.540000,4387.993650,14013.000000,,,-0.711000,0.080264,0.865363,53.148194,11.990000,-0.978000,46.480000,26.029639,-0.127551,592.040000,0.000000,20.732890,0.599000,100504.819446,-1.840277,15579.132425,1.063044,26.624819,-0.032596,0.617681,1.801000
