# RaceRender Data
"Time", "Longitude", "Latitude", "Altitude", "X", "Y", "KPH", "Heading", "RPM", "Gear", "Throttle", "DOP Positional", "Température 1", "Axe Z Gyroscope", "Axe Accéléromètre Y", "GPS Lateral Acceleration", "Vertical Acceleration", "Humidity", "Pression", "Voltage Batterie", "Température Barométrique", "Distance GPS", "Axe Accéléromètre Z", "Axe X Gyroscope", "DOP Vertical", "Temperature Interne", "Angle du Volant", "Température 2", "DOP Horizontal", "Axe Y Gyroscope", "GPS Longitudinal Acceleration", "Axe Accéléromètre X"
1071.35,4.500056,50.092712,208.309000,,,72.270000,6544.062260,9378.000000,,,1.209349,52.773260,76.408000,1.503000,-0.743298,-0.150510,49.100000,99830.000000,12.010000,31.150000,22884.671459,0.901021,3.577574,1.028199,30.500000,0.000000,516.982380,0.627050,-0.109000,-0.259354,0.593000
1071.45,4.500079,50.092721,208.347000,,,70.440000,6539.796220,9191.207802,,,1.202346,52.760000,73.074133,1.461000,-1.590689,-0.196429,49.100000,99830.000000,12.008550,31.145651,22886.660216,0.901367,4.817000,1.024198,30.495651,0.000000,505.760000,0.626049,0.705000,-0.542800,0.389000
1071.55,4.500079,50.092721,208.347000,,,70.440000,6539.796220,9031.311328,,,1.195343,52.771166,68.305000,1.578800,-2.441064,0.395408,49.100000,99830.000000,12.007550,31.142650,22888.615356,0.903567,0.656000,1.020196,30.492650,0.000000,491.138669,0.625049,0.498000,-0.735544,0.441000
1071.65,4.500120,50.092742,208.294000,,,66.610000,6530.666720,8932.000000,,,1.188340,52.780000,70.284000,1.647000,-1.958369,0.405612,49.100000,99830.000000,12.006550,31.139649,22890.516621,0.967000,3.372000,1.016194,30.489649,0.000000,479.570000,0.624049,-3.830000,-0.240930,0.168000
1071.75,4.500137,50.092754,208.308000,,,65.250000,6524.980570,9154.204048,,,1.181338,52.760000,59.604580,1.610137,-1.848980,-0.176020,49.100000,99830.000000,12.005549,31.136648,22892.361848,0.990573,1.530939,1.012193,30.486648,0.000000,472.920525,0.623048,-0.565000,-0.066610,0.183000
1071.85,4.500152,50.092767,208.396000,,,64.910000,6518.532970,9387.076519,,,1.174335,52.780000,52.515064,1.688000,-1.825821,-0.260204,49.100000,99830.000000,12.004549,31.133646,22894.174180,1.007962,0.612588,1.008191,30.483646,0.000000,467.670000,0.622048,-3.099000,-0.072279,-0.149010
1071.95,4.500165,50.092781,208.428000,,,64.780000,6513.464570,9570.909910,,,1.167332,52.768820,46.859650,1.627730,-1.997000,-0.109694,49.100000,99830.000000,12.003548,31.130645,22895.975355,1.042000,-0.469000,1.004190,30.480645,0.000000,472.455040,0.621047,-1.421586,-0.045351,-0.273121
1072.05,4.500176,50.092796,208.429000,,,64.400000,6507.138390,9634.000000,,,1.160000,52.760000,42.324000,1.593000,-1.858227,-0.002551,49.100000,99830.000000,12.002548,31.127644,22897.770677,0.943000,0.799000,1.000000,30.477644,0.000000,476.230000,0.620000,-0.017000,0.119048,-0.353905
1072.15,4.500185,50.092811,208.446000,,,64.460000,6500.928160,9574.000000,,,1.160000,52.743222,45.728987,1.783299,-1.768169,-0.017857,49.100000,99830.000000,12.001548,31.124643,22899.562926,1.033123,0.892296,1.000000,30.474643,0.000000,482.566638,0.620000,0.061000,0.313209,-0.418080
1072.25,4.500191,50.092827,208.419000,,,65.240000,6495.484000,9701.000000,,,1.160000,52.730000,51.863363,1.973000,-1.886197,-0.198980,49.100000,99830.000000,12.000547,31.121642,22901.367298,1.085000,0.946000,1.000000,30.471642,0.000000,487.560000,0.620000,-1.588329,0.262188,-0.440000
1072.35,4.500195,50.092844,208.463000,,,66.670000,6489.971180,9692.000000,,,1.160000,52.713207,56.474000,1.870000,-0.983228,0.015306,49.100000,99830.000000,12.000000,31.120000,22903.196811,1.064000,3.300000,1.000000,30.470000,0.000000,492.413292,0.620000,-2.536000,0.059524,-0.401000
1072.45,4.500196,50.092860,208.402000,,,67.090000,6484.046330,9718.689422,,,1.160000,52.700000,45.847790,1.920191,-1.566236,0.275510,49.100000,99828.546564,12.001453,31.120000,22905.049399,1.125000,-0.441375,1.000000,30.474360,0.000000,496.230000,0.620000,-1.763713,0.232426,-0.428319
1072.55,4.500196,50.092860,208.402000,,,67.090000,6484.046330,9800.711712,,,1.160000,52.711200,42.254000,1.949000,-2.474785,0.035714,49.100000,99827.546264,12.002454,31.120000,22906.916723,1.101000,-1.371354,1.000000,30.477361,0.000000,500.659600,0.620000,-3.330000,0.313209,-0.444000
1072.65,4.500192,50.092894,208.391000,,,68.730000,6474.608320,9961.359338,,,1.160000,52.720000,52.255430,1.767710,-1.694595,-0.114796,49.100000,99826.545964,12.003454,31.120000,22908.801238,1.143000,-2.382000,1.000000,30.480362,0.000000,504.140000,0.620000,-0.938917,0.131803,-0.402000
1072.75,4.500186,50.092911,208.449000,,,69.300000,6469.489320,10152.927229,,,1.160000,52.753617,61.981908,1.669000,-1.584210,0.094388,49.100000,99825.545664,12.004454,31.120000,22910.716127,0.960000,2.589612,1.000000,30.483363,0.000000,507.860260,0.620000,1.106000,0.068027,-0.443000
1072.85,4.500178,50.092928,208.394000,,,69.660000,6464.722480,10212.768192,,,1.160000,52.780000,67.352000,1.504744,-1.505836,-0.028061,49.100000,99824.545364,12.005455,31.120000,22912.644349,1.128000,5.435000,1.000000,30.486364,0.000000,510.780000,0.620000,-3.948000,0.189909,-0.339000
1072.95,4.500169,50.092944,208.451000,,,69.780000,6460.295200,10483.000000,,,1.160000,52.791216,33.858000,1.397000,-1.240414,0.125000,49.100000,99823.545064,12.006455,31.120000,22914.582517,0.923000,4.109000,1.000000,30.489365,0.000000,514.178329,0.620000,3.326000,0.600907,-0.486000
1073.05,4.500157,50.092960,208.434000,,,71.000000,6455.998240,10293.241560,,,1.160000,52.800000,34.303000,1.490483,-0.867275,0.262755,49.100000,99822.544763,12.007455,31.120000,22916.543596,0.980937,-0.237000,1.000000,30.492366,0.000000,516.840000,0.620000,-1.080000,0.642007,-0.436977
1073.15,4.500143,50.092977,208.442000,,,74.020000,6453.232200,10162.000000,,,1.160000,52.794390,14.389940,1.525000,-0.568080,-0.163265,49.100000,99821.544463,12.008456,31.120000,22918.555026,1.014000,1.583000,0.999044,30.495367,0.000000,519.347670,0.619044,2.185000,0.428005,-0.476000
1073.25,4.500129,50.092994,208.523000,,,75.530000,6451.261400,10294.725430,,,1.160000,52.790000,7.319000,1.106486,-0.298625,-0.214286,49.100000,99820.544163,12.009456,31.120000,22920.624050,1.062000,-3.166000,0.998043,30.498368,0.000000,521.310000,0.618043,1.117861,0.401077,-0.341000
1073.35,4.500114,50.093011,208.536000,,,77.040000,6450.191520,10432.077269,,,1.160000,52.812451,13.477000,0.787715,0.025415,-0.150510,49.100000,99820.000000,12.010000,31.120000,22922.744262,0.990000,-0.809000,0.997043,30.500000,0.000000,523.897504,0.617043,0.556000,0.392574,-0.423000
1073.45,4.500099,50.093028,208.548000,,,78.360000,6449.694320,10648.588147,,,1.160000,52.830000,10.517224,0.585349,0.661753,-0.094388,49.100000,99820.000000,12.010000,31.120000,22924.900679,1.010331,-1.090000,0.996043,30.500000,0.000000,525.920000,0.616043,1.838315,0.308957,-0.279000
1073.55,4.500084,50.093046,208.546000,,,79.810000,6450.322640,10841.829707,,,1.160000,52.840000,7.001361,0.380096,1.199186,0.160714,49.100000,99820.000000,12.010000,31.120000,22927.094187,0.966974,-0.307000,0.995043,30.500000,0.000000,528.822955,0.615043,1.938118,0.250850,-0.363807
1073.65,4.500070,50.093063,208.514000,,,80.540000,6453.046440,11101.760687,,,1.160000,52.800000,-5.649132,0.013992,1.331839,0.278061,49.100000,99820.000000,12.010000,31.120000,22929.318180,0.913000,-1.115000,0.994042,30.500000,0.000000,531.090000,0.614042,3.449000,0.276361,-0.413000
1073.75,4.500057,50.093083,208.519000,,,81.580000,6456.342080,11413.766688,,,1.160000,52.788764,-23.418128,-0.461020,1.151370,0.204082,49.100000,99820.000000,12.010000,31.120000,22931.569235,1.013000,1.956000,0.993042,30.500000,0.000000,534.404507,0.613042,1.919000,0.236678,-0.245000
1073.85,4.500047,50.093102,208.543000,,,82.490000,6459.646520,11699.469617,,,1.160000,52.780000,-38.554133,-0.803304,0.920884,-0.061224,49.100000,99820.000000,12.010000,31.120000,22933.846649,0.777000,-0.790000,0.992042,30.500000,0.000000,536.990000,0.612042,2.823000,0.311791,-0.161964
1073.95,4.500037,50.093122,208.601000,,,83.250000,6461.984880,11946.744936,,,1.160000,52.770000,-47.056569,-1.187744,0.832549,-0.367347,49.100000,99820.000000,12.010000,31.120000,22936.147275,1.274443,-1.688000,0.991041,30.500000,0.000000,540.363687,0.611041,2.252000,0.229592,-0.060000
1074.05,4.500028,50.093143,208.652000,,,84.690000,6464.118520,11919.000000,,,1.160000,52.790000,-48.886000,-1.333000,0.518593,-0.030612,49.100000,99820.000000,12.010000,31.120000,22938.479854,1.458000,16.059000,0.990000,30.500000,0.000000,542.990000,0.610000,-7.308000,0.351474,-0.107000
1074.15,4.500021,50.093164,208.659000,,,84.870000,6465.959160,13350.000000,,,1.160000,52.780000,-12.118000,-0.884000,0.517976,0.443878,49.100000,99820.000000,12.010000,31.120000,22940.834879,1.034000,5.905734,0.990000,30.500000,0.000000,546.629375,0.610000,12.927000,0.442177,0.033000
1074.25,4.500013,50.093185,208.617000,,,87.170000,6466.588840,12571.665426,,,1.160000,52.800000,-23.087000,-0.951000,0.312933,0.089286,49.100000,99820.000000,12.010000,31.120000,22943.224646,1.512000,6.134656,0.990000,30.500000,0.000000,549.460000,0.610000,-9.330000,0.096372,-0.234000
1074.35,4.500006,50.093207,208.705000,,,87.990000,6468.361440,12040.000000,,,1.160000,52.816883,2.429000,-0.590397,-0.392827,-0.132653,49.100000,99820.000000,12.010000,31.120000,22945.648752,1.076614,-8.513613,0.990000,30.500000,0.000000,551.863077,0.610000,8.229000,-0.206916,0.102671
1074.45,4.499999,50.093229,208.756000,,,87.850000,6468.026640,13910.000000,,,1.160000,52.830000,-15.630000,-0.508049,-1.067883,-0.061224,49.114594,99820.000000,12.010000,31.121459,22948.084850,1.128293,-19.989000,0.990000,30.501459,0.000000,553.730000,0.610000,-8.293000,-0.476190,0.129000
1074.55,4.499991,50.093249,208.786000,,,86.530000,6466.553680,11838.144786,,,1.160000,52.840000,1.051738,-0.322785,-0.734874,0.084184,49.124597,99820.000000,12.010000,31.122460,22950.505908,1.030033,-8.489957,0.990000,30.502460,0.000000,554.610000,0.610000,0.200000,-0.289116,-0.400000
1074.65,4.499981,50.093269,208.843000,,,84.490000,6463.037360,11291.587400,,,1.160000,52.800000,21.537480,0.335880,-1.253694,0.160714,49.134600,99820.000000,12.010000,31.123460,22952.881816,0.860000,-1.288920,0.990000,30.503460,0.000000,546.750000,0.610000,0.111680,-0.388322,0.291880
1074.75,4.499981,50.093269,208.843000,,,84.490000,6463.037360,11131.000000,,,1.160000,52.820000,31.934631,0.729005,-1.213037,-0.158163,49.144603,99820.000000,12.010000,31.124460,22955.230010,0.997000,1.662000,0.990000,30.504460,0.000000,533.812040,0.610000,0.062000,-0.388322,0.568000
1074.85,4.499958,50.093307,208.963000,,,81.750000,6457.038520,10738.923481,,,1.160000,52.810000,50.116596,1.102124,-1.817529,-0.214286,49.154606,99820.000000,12.010000,31.125461,22957.539521,0.808000,0.801000,0.990000,30.505461,0.000000,523.790000,0.610000,3.883000,-0.681689,0.418000
1074.95,4.499958,50.093307,208.963000,,,81.750000,6457.038520,10510.891973,,,1.160000,52.821276,59.111473,1.324141,-2.332270,-0.216837,49.164609,99820.000000,12.010000,31.126461,22959.808159,0.964000,5.668579,0.990000,30.506461,0.000000,511.730705,0.610000,1.459000,-0.637755,0.653000
1075.05,4.499927,50.093339,209.021000,,,76.940000,6448.050280,10404.000000,,,1.160000,52.830000,71.092801,1.583684,-1.478829,-0.150510,49.174612,99820.000000,12.010000,31.127461,22962.017609,0.806000,6.973526,0.990000,30.507461,0.000000,502.400000,0.610000,3.584000,-0.004252,0.410241
1075.15,4.499910,50.093354,208.999000,,,77.250000,6444.783680,10636.000000,,,1.160000,52.790520,77.444000,1.677000,-1.477358,0.010204,49.184615,99820.000000,12.010000,31.128462,22964.170655,0.914000,8.325000,0.990000,30.508462,0.000000,496.404680,0.610000,-0.634000,-0.055272,0.194466
1075.25,4.499890,50.093368,208.994000,,,76.910000,6440.311000,10535.000000,,,1.160000,52.760000,61.109703,1.536000,-1.451644,0.045918,49.194618,99820.000000,12.010000,31.129462,22966.311510,0.927459,2.972000,0.990000,30.509462,0.000000,491.770000,0.610000,-0.260000,0.043934,0.014023
1075.35,4.499869,50.093382,208.976000,,,76.860000,6437.017920,10875.000000,,,1.160000,52.740000,51.565009,1.605000,-0.829443,0.122449,49.200000,99820.000000,12.010000,31.130000,22968.448661,1.100000,6.095000,0.990000,30.510000,0.000000,495.499905,0.610000,0.340929,0.051020,-0.109000
1075.45,4.499847,50.093394,208.971000,,,77.220000,6432.675440,10825.000000,,,1.160000,52.800000,42.022479,1.447000,-1.896418,-0.010204,49.185376,99818.537561,12.010000,31.130000,22970.588829,1.049301,2.679547,0.990000,30.508538,0.000000,498.380000,0.610000,1.796682,-0.062358,-0.110193
1075.55,4.499847,50.093394,208.971000,,,77.220000,6432.675440,10842.000000,,,1.160000,52.828239,35.508000,1.674910,-2.802075,-0.002551,49.175373,99817.537261,12.010000,31.130000,22972.731512,1.017000,0.773000,0.990000,30.507537,0.000000,503.779320,0.610000,2.741000,-0.009921,-0.117000
1075.65,4.499797,50.093413,208.996000,,,76.780000,6422.746900,10942.023255,,,1.160000,52.850000,40.418658,1.940000,-1.964991,0.012755,49.165370,99816.536961,12.010000,31.130000,22974.871788,1.057000,3.252742,0.990000,30.506537,0.000000,507.940000,0.610000,-1.521000,0.189909,-0.337512
1075.75,4.499770,50.093421,208.962000,,,77.150000,6417.921340,11044.135782,,,1.160000,52.844347,43.157000,1.738278,-1.853966,-0.293367,49.155367,99815.536661,12.010000,31.130000,22977.013574,1.008000,3.271000,0.990000,30.505537,0.000000,511.970465,0.610000,-0.209161,0.182823,-0.453000
1075.85,4.499741,50.093427,209.020000,,,78.120000,6412.450020,11152.000000,,,1.160000,52.840000,36.608112,1.626000,-1.765968,-0.232143,49.145364,99814.536361,12.010000,31.130000,22979.168059,1.073352,-1.248776,0.990000,30.504536,0.000000,515.070000,0.610000,-1.108525,0.087868,-0.301000
1075.95,4.499712,50.093432,208.958000,,,78.440000,6408.326880,11072.000000,,,1.160000,52.862620,32.452000,1.772000,-1.807936,-0.096939,49.135361,99813.536061,12.010000,31.130000,22981.341472,1.174000,-3.545000,0.990000,30.503536,0.000000,519.961575,0.610000,-0.121000,0.238095,-0.458000
1076.05,4.499682,50.093435,208.929000,,,78.740000,6403.348240,11267.893473,,,1.160000,52.880000,37.931173,1.606000,-1.551242,-0.002551,49.125358,99812.535761,12.010000,31.130000,22983.526608,1.023000,1.467000,0.990000,30.502536,0.000000,523.720000,0.610000,0.623704,0.304705,-0.351552
1076.15,4.499651,50.093437,208.863000,,,80.120000,6399.044300,11367.000000,,,1.160000,52.890000,43.221000,1.681000,-1.476029,0.204082,49.115355,99811.535461,12.010000,31.130000,22985.733338,1.056453,1.437000,0.990000,30.501535,0.000000,528.540470,0.610000,-1.204000,0.042517,-0.514000
1076.25,4.499620,50.093438,208.800000,,,80.890000,6395.520800,11373.150037,,,1.160000,52.880000,32.414287,1.571633,-1.165501,0.204082,49.105352,99810.535161,12.010000,31.130000,22987.963245,1.010560,2.655000,0.990000,30.500535,0.000000,532.240000,0.610000,0.346000,-0.348639,-0.391123
1076.35,4.499589,50.093438,208.767000,,,80.420000,6391.667280,11312.496624,,,1.160000,52.891320,23.864322,1.502000,-0.389078,0.150510,49.100000,99810.000000,12.010000,31.130000,22990.195787,1.032676,0.773000,0.990000,30.500000,0.000000,536.190680,0.610000,1.277000,-0.282029,-0.547000
1076.45,4.499559,50.093437,208.751000,,,78.430000,6389.661720,10643.346587,,,1.160000,52.900000,15.582000,1.536000,-0.958700,0.250000,49.114656,99807.068828,12.010000,31.130000,22992.406273,1.058176,2.310424,0.990000,30.500000,0.000000,539.220000,0.610000,1.428984,-0.622166,-0.062712
1076.55,4.499559,50.093437,208.751000,,,78.430000,6389.661720,9768.879220,,,1.160000,52.920000,20.858936,1.097664,-1.520480,0.339286,49.124660,99805.068027,12.010000,31.130000,22994.579566,1.113000,2.932000,0.990000,30.500000,0.000000,539.290000,0.610000,-0.900000,-0.846088,0.353488
1076.65,4.499502,50.093434,208.761000,,,74.040000,6384.719960,9182.000000,,,1.160000,52.890000,23.776000,0.870981,-1.002040,0.137755,49.134664,99803.067227,12.010000,31.130000,22996.692038,0.860000,0.878208,0.990000,30.500000,0.000000,529.590000,0.610000,1.246000,-0.494615,0.627000
1076.75,4.499475,50.093430,208.833000,,,72.460000,6381.359480,9897.000000,,,1.160000,52.870000,11.393000,0.802000,-0.811373,-0.198980,49.144668,99801.066427,12.010000,31.130000,22998.737946,0.932176,0.261000,0.990000,30.500000,0.000000,515.165363,0.610000,2.184000,-0.681689,0.548000
1076.85,4.499449,50.093427,208.904000,,,70.550000,6379.129240,9575.547637,,,1.160000,52.890000,26.484002,1.079299,-0.404824,-0.392857,49.154672,99799.065626,12.010000,31.130000,23000.723709,1.012000,1.046849,0.990000,30.500000,0.000000,504.140000,0.610000,-2.559000,-0.410998,0.689000
1076.95,4.499424,50.093423,208.969000,,,67.650000,6376.710000,9185.709677,,,1.160000,52.880000,37.620458,1.151853,-1.394386,-0.344388,49.164676,99797.064826,12.010000,31.130000,23002.651783,0.920457,2.922000,0.990000,30.500000,0.000000,489.783560,0.610000,0.295584,-0.712868,0.669660
1077.05,4.499424,50.093423,208.969000,,,67.650000,6376.710000,8863.864216,,,1.160000,52.890000,44.258000,1.194023,-2.228720,-0.163265,49.174680,99795.064026,12.010000,31.130000,23004.522932,0.918933,1.813079,0.990000,30.500000,0.000000,478.820000,0.610000,1.248468,-0.977891,0.659000
1077.15,4.499379,50.093411,208.951000,,,62.620000,6368.377100,8486.563394,,,1.162908,52.901346,42.068000,1.283883,-1.828798,0.140306,49.184684,99793.063225,12.010000,31.130000,23006.337721,0.921571,0.975000,0.991939,30.500000,0.000000,466.112847,0.612908,4.293000,-0.677438,0.780000
1077.25,4.499358,50.093403,208.899000,,,60.750000,6362.321240,8079.000000,,,1.165909,52.910000,51.190060,1.419009,-1.728412,0.209184,49.194688,99791.062425,12.010000,31.130000,23008.053115,0.860000,1.589000,0.993939,30.500000,0.000000,456.420000,0.615909,-0.738000,-0.649093,0.637000
1077.35,4.499341,50.093394,208.869000,,,57.840000,6356.206820,8085.000000,,,1.168910,52.921356,56.497532,1.466432,-1.619223,-0.028061,49.200000,99790.000000,12.010000,31.130000,23009.702687,0.977000,0.897684,0.995940,30.500000,0.000000,446.506493,0.618910,0.967000,-0.401077,0.715000
1077.45,4.499325,50.093385,208.884000,,,56.170000,6350.240320,7840.010503,,,1.171911,52.930000,59.357520,1.597528,-1.572930,-0.145408,49.200000,99791.469441,12.010000,31.128531,23011.294072,0.890000,0.807000,0.997940,30.500000,0.000000,438.960000,0.621911,-0.556914,-0.235261,0.572000
1077.55,4.499310,50.093375,208.869000,,,55.010000,6344.552600,7703.423423,,,1.174911,52.947040,60.993000,1.700975,-1.744875,-0.196429,49.200000,99792.469741,12.010000,31.127530,23012.842914,0.925554,4.094000,0.999941,30.500000,0.000000,429.741360,0.624911,-1.392000,-0.087868,0.536446
1077.65,4.499298,50.093364,208.858000,,,54.510000,6338.680560,7656.939985,,,1.177912,52.960000,55.471000,1.756886,-1.753164,0.056122,49.200000,99793.470041,12.010000,31.126530,23014.367093,0.821000,0.853000,1.001942,30.500000,0.000000,422.730000,0.627912,3.392000,0.004252,0.517000
1077.75,4.499288,50.093351,208.812000,,,54.390000,6331.611560,7630.891973,,,1.180913,52.965683,70.919920,1.802033,-2.011132,0.596939,49.200000,99794.470341,12.010000,31.125530,23015.881329,0.988000,2.883533,1.003942,30.500000,0.000000,415.671911,0.630913,1.545087,-0.097789,0.382000
1077.85,4.499279,50.093339,208.755000,,,54.540000,6325.649360,7581.759940,,,1.183914,52.970000,80.502220,1.758000,-2.201526,0.469388,49.200000,99795.470641,12.010000,31.124529,23017.392795,0.900000,5.909953,1.005943,30.500000,0.000000,410.310000,0.633914,1.204347,-0.283447,0.250000
1077.95,4.499275,50.093326,208.777000,,,53.700000,6316.704000,7475.924231,,,1.186915,52.981376,88.959000,1.910068,-1.808869,-0.211735,49.200000,99796.470941,12.010000,31.123529,23018.892670,0.987000,8.052000,1.007943,30.500000,0.000000,405.270000,0.636915,-1.480620,-0.231009,0.284000
1078.05,4.499274,50.093313,208.886000,,,52.540000,6309.075240,7400.000000,,,1.190000,52.990000,84.074870,2.017000,-1.725038,-0.176020,49.200000,99797.471241,12.010000,31.122529,23020.370269,0.952000,6.389648,1.010000,30.500000,0.000000,405.870000,0.640000,-3.750000,-0.041100,0.076654
1078.15,4.499275,50.093301,208.926000,,,52.070000,6302.785320,7445.839459,,,1.187083,53.007070,83.351522,1.990000,-1.820199,-0.084184,49.200000,99798.471541,12.010000,31.121528,23021.827736,1.033564,5.484000,1.008055,30.500000,0.000000,412.504540,0.637083,-3.940000,0.012755,-0.055381
1078.25,4.499278,50.093288,208.934000,,,52.250000,6295.681800,7471.000000,,,1.184082,53.020000,82.133465,2.002000,-2.309581,-0.349490,49.200000,99799.471842,12.010000,31.120528,23023.277525,1.078000,5.285000,1.006055,30.500000,0.000000,417.530000,0.634082,-2.656777,-0.174320,-0.169000
1078.35,4.499283,50.093276,209.006000,,,52.160000,6288.701720,7510.000000,,,1.181081,53.031386,79.015544,1.860000,-1.378217,0.170918,49.200000,99800.000000,12.010000,31.120000,23024.725384,1.059000,4.083000,1.004054,30.500000,0.000000,426.086348,0.631081,-1.395000,-0.161565,-0.142000
1078.45,4.499294,50.093265,208.949000,,,51.020000,6277.780830,7430.863466,,,1.178080,53.040000,71.721208,1.973000,-1.765227,0.364796,49.200000,99802.944883,12.010000,31.121472,23026.157203,0.957000,6.012000,1.002054,30.498528,0.000000,432.560000,0.628080,-6.461000,-0.155896,-0.302000
1078.55,4.499294,50.093265,208.949000,,,51.020000,6277.780830,7386.000000,,,1.175080,53.057085,62.659000,1.884813,-2.459184,-0.076531,49.200000,99804.945484,12.010000,31.122473,23027.575955,1.110000,-0.368000,1.000053,30.497527,0.000000,440.362150,0.625080,-0.291000,0.133220,-0.234000
1078.65,4.499317,50.093246,209.031000,,,49.920000,6263.793300,7566.000000,,,1.172079,53.070000,76.666000,1.812403,-1.569613,0.035714,49.200000,99806.946084,12.010000,31.123473,23028.982827,0.953000,3.892000,0.998052,30.496527,0.000000,446.260000,0.622079,-3.931000,0.335884,-0.308000
1078.75,4.499332,50.093236,209.035000,,,51.960000,6257.865040,7444.000000,,,1.169078,53.075698,62.017809,1.688997,-1.350548,0.000000,49.200000,99808.946684,12.010000,31.124473,23030.401284,1.078000,2.149033,0.996052,30.495527,0.000000,452.510540,0.619078,-0.940000,0.178571,-0.247000
1078.85,4.499348,50.093228,209.083000,,,52.290000,6251.580800,7442.183796,,,1.166077,53.080000,50.667214,1.634126,-0.772052,-0.257653,49.200000,99810.947284,12.010000,31.125474,23031.845237,0.974000,0.022000,0.994051,30.494526,0.000000,457.230000,0.616077,-0.047488,0.297619,-0.268420
1078.95,4.499365,50.093220,209.135000,,,53.220000,6247.423310,7450.000000,,,1.163076,53.085703,38.288697,1.421084,-0.102015,-0.211735,49.200000,99812.947884,12.010000,31.126474,23033.312761,1.065000,2.910000,0.992051,30.493526,0.000000,461.872121,0.613076,0.974000,0.316043,-0.280000
1079.05,4.499382,50.093212,209.135000,,,54.390000,6245.716010,7436.000000,,,1.160000,53.090000,25.171116,1.103711,0.438259,-0.104592,49.200000,99814.948485,12.010000,31.127474,23034.804955,1.047000,1.716525,0.990000,30.492526,0.000000,465.370000,0.610000,-0.934000,0.130385,-0.234000
1079.15,4.499399,50.093204,209.134000,,,55.450000,6246.665040,7513.587396,,,1.160000,53.101410,13.259410,0.637482,0.941872,0.142857,49.200000,99816.949085,12.010000,31.128475,23036.328932,0.982000,0.302000,0.990000,30.491525,0.000000,469.745735,0.610000,-0.442000,-0.026927,-0.319000
1079.25,4.499416,50.093195,209.104000,,,55.310000,6248.911300,7656.384094,,,1.160000,53.110000,-3.395519,0.091464,1.232367,0.130102,49.200000,99818.949685,12.010000,31.129475,23037.863400,1.119590,3.127835,0.990000,30.490525,0.000000,473.040000,0.610000,-2.419000,-0.024093,-0.186973
1079.35,4.499431,50.093184,209.092000,,,55.260000,6253.549490,7908.823706,,,1.160000,53.127124,-27.816500,-0.458500,1.403313,-0.323980,49.200000,99820.000000,12.010000,31.130000,23039.399293,1.172000,4.651000,0.990000,30.490000,0.000000,476.407634,0.610000,0.101000,-0.072279,-0.094850
1079.45,4.499445,50.093174,209.129000,,,55.140000,6257.927220,8116.420420,,,1.160000,53.140000,-50.541568,-0.912318,1.471529,-0.211735,49.214754,99822.950885,12.010000,31.128525,23040.931668,1.062000,0.028997,0.990000,30.490000,0.000000,478.940000,0.610000,2.182000,-0.059524,-0.014590
1079.55,4.499457,50.093162,209.101000,,,54.750000,6263.838390,8223.586647,,,1.160000,53.130000,-62.118684,-1.200674,0.670633,0.137755,49.224757,99824.951485,12.010000,31.127524,23042.458366,1.084395,-1.647368,0.990000,30.490000,0.000000,482.310585,0.610000,2.133000,-0.004252,0.034000
1079.65,4.499467,50.093150,209.027000,,,54.720000,6268.793120,8257.000000,,,1.160000,53.160000,-68.348000,-1.368509,1.388711,-0.086735,49.234760,99826.952086,12.010000,31.126524,23043.979821,1.007000,-4.297000,0.990000,30.490000,0.000000,484.840000,0.610000,4.226000,-0.011338,-0.070000
1079.75,4.499467,50.093150,209.027000,,,54.720000,6268.793120,8170.000000,,,1.160000,53.171430,-65.948043,-1.470432,2.222676,-0.188776,49.244763,99828.952686,12.010000,31.125524,23045.499703,1.049973,-2.650000,0.990000,30.490000,0.000000,486.343045,0.610000,3.184239,-0.042517,0.001000
1079.85,4.499483,50.093124,208.979000,,,54.640000,6279.053110,8153.000000,,,1.160000,53.180000,-58.394000,-1.550091,1.743729,-0.033163,49.254766,99830.953286,12.010000,31.124523,23047.018044,0.979236,-2.276919,0.990000,30.490000,0.000000,487.470000,0.610000,3.288372,0.060941,-0.085596
1079.95,4.499488,50.093110,208.919000,,,54.420000,6285.238600,8355.000000,,,1.160000,53.190000,-61.052000,-1.599455,1.708412,0.066327,49.264769,99832.953886,12.010000,31.123523,23048.534656,0.926027,-0.411881,0.990000,30.490000,0.000000,488.767954,0.610000,1.150000,0.279195,-0.179976
1080.05,4.499489,50.093096,208.857000,,,55.070000,6292.007040,8345.000000,,,1.160000,53.180000,-58.833000,-1.645000,1.654234,0.209184,49.274772,99834.954486,12.010000,31.122523,23050.059876,0.933000,-1.829017,0.990000,30.490000,0.000000,489.740000,0.610000,3.286000,0.212585,-0.241927
1080.15,4.499489,50.093082,208.798000,,,56.390000,6297.780360,8457.000000,,,1.160000,53.191446,-62.826000,-1.573000,1.560706,0.178571,49.284775,99836.955087,12.010000,31.121522,23051.606261,0.822661,-2.709000,0.990000,30.490000,0.000000,490.993307,0.610000,0.602000,0.134637,-0.283231
1080.25,4.499487,50.093068,208.761000,,,56.570000,6303.866800,8436.000000,,,1.160000,53.200000,-55.311580,-1.629000,1.495735,-0.053571,49.294778,99838.955687,12.010000,31.120522,23053.172836,0.815000,1.418812,0.990000,30.490000,0.000000,491.930000,0.610000,2.146588,0.043934,-0.309000
